ra,dec,class,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroRad_r,extinction_r
203.087445558495,0.221013978743391,Quasar,20.2319,19.7876,19.73965,19.86464,19.6606,20.20567,19.82862,19.81065,19.83186,19.64924,1.146214,0.05819973
203.695583199999,1.78247831933644,Galaxy,21.87586,19.76639,18.7287,18.33568,17.77307,20.84936,18.90743,17.78057,17.3397,17.03303,2.95581,0.07468459
204.649426437109,1.42818259236398,Quasar,19.8548,19.19334,19.05788,18.9745,18.84845,19.79914,19.23802,19.12856,18.98365,18.94704,1.3906,0.07137209
204.688321585049,0.800211035563085,Star,17.91565,17.0464,16.77243,16.69918,16.69312,17.98863,17.10209,16.81845,16.79105,16.74536,1.171857,0.07071785
204.693828662935,1.43556427663281,Galaxy,21.80032,19.78543,18.72836,18.317,17.92689,20.51954,18.88194,17.80502,17.30199,16.94666,3.520527,0.0678488
204.71812585953,0.0705423059716873,Galaxy,23.19742,22.4986,20.88079,20.05738,19.60071,24.63634,22.29241,20.39169,19.48053,18.99428,1.887187,0.07109246
204.737919862112,0.19197664854458,Star,18.59882,17.3644,16.95139,16.79406,16.73655,18.61698,17.41052,16.99154,16.82628,16.8035,1.226777,0.07847179
204.752320275061,0.0291517229942227,Galaxy,24.63105,22.3188,20.70965,19.94094,19.49129,26.54494,21.7885,20.06242,19.30381,18.73703,2.487623,0.06913368
205.44158453929,1.89529236783281,Star,21.6222,20.8365,20.69303,20.69645,20.88868,21.34989,20.9354,20.78211,20.81837,21.24908,1.265522,0.07959819
205.946482071751,0.125141453054968,Galaxy,23.16005,21.86981,20.13334,19.59477,19.27884,25.20686,20.90941,19.23818,18.6442,18.34581,2.522633,0.07492959
206.118069230816,0.0296548191076276,Galaxy,21.06861,19.13291,18.11763,17.685,17.36616,19.74624,17.6933,16.62763,16.18141,15.89881,5.645457,0.07192263
206.156057382983,1.07130670458203,Galaxy,24.3088,22.58631,20.98315,20.14231,19.77445,26.2845,22.14105,20.50039,19.6522,19.06503,2.499255,0.08167517
206.190041760796,0.0922270349016026,Galaxy,20.30429,18.37511,17.45579,17.02957,16.76399,19.10891,17.10199,16.12549,15.69797,15.41612,4.554067,0.07183707
206.792943838648,1.29189564047061,Galaxy,20.38527,18.48326,17.71428,17.34818,16.86149,19.56093,17.79189,16.9176,16.49819,16.20262,2.85091,0.06986072
206.794386115186,0.871793655077365,Galaxy,22.3889,21.16293,19.7954,19.23379,18.66933,22.12983,19.66422,18.40154,17.85909,17.46644,4.499808,0.08263358
206.829874071794,0.642563921997619,Galaxy,23.59084,22.61846,20.95041,20.08637,19.57794,21.85382,21.22778,20.24437,19.29725,18.79248,7.35886,0.08725763
203.866389063412,0.300814361555546,Galaxy,21.44275,19.76606,19.0885,18.58488,18.227,19.12171,17.66127,16.94016,16.52121,16.41134,5.816305,0.07249168
203.895598632904,0.466552205083031,Galaxy,21.0916,19.83028,18.65456,18.40518,18.26589,21.06995,19.70326,18.57136,18.32678,18.14292,1.482841,0.06225569
202.400801422976,0.629382256541414,Galaxy,20.40212,18.85594,18.00788,17.5441,17.2509,18.79569,17.38537,16.64169,16.21917,15.95135,4.888998,0.08093156
202.402002910343,0.456878127789463,Galaxy,20.67091,18.6808,17.6648,17.30217,17.00742,18.71228,17.0325,16.05749,15.63595,15.35235,7.582942,0.07750468
202.415881490242,1.8414599703987,Galaxy,21.09615,19.2898,18.27604,17.96603,17.42791,19.62811,17.71497,16.62155,16.14887,15.76244,5.780443,0.0723772
203.101348512988,0.630743476179138,Galaxy,23.37085,21.62544,20.06652,19.3708,18.79545,21.22161,20.68094,18.71342,18.00718,17.42621,4.529084,0.07485852
203.104364214409,1.88193337384712,Quasar,23.24421,20.12649,19.89175,19.82921,19.61151,23.47939,20.2039,19.91474,19.87328,19.72359,1.099454,0.06577122
203.112003620979,0.166106092303504,Quasar,21.28158,20.45669,20.29145,20.26783,20.09275,21.52178,20.5956,20.36722,20.45,20.24969,1.065666,0.06268265
203.12776995216,1.15150308483828,Galaxy,21.12113,19.40801,18.49495,17.96931,17.56093,19.64953,17.69998,16.79627,16.36677,16.20634,7.801303,0.08270796
204.614795830406,0.520246556784493,Galaxy,22.66932,21.97976,20.87003,20.18635,19.74971,22.53598,22.57359,20.26436,19.49817,19.10109,2.332261,0.08049911
204.614877747292,1.95641057094962,Galaxy,21.38875,19.53118,18.6056,18.19812,17.8413,19.60007,18.18173,17.13979,16.7481,16.51681,6.098002,0.07524481
204.626164190968,0.706304636425358,Quasar,23.20605,20.75637,20.57115,20.4309,20.42075,23.54648,20.81408,20.50897,20.4009,20.68042,1.463883,0.07430041
206.498652583129,1.22275343983876,Galaxy,23.03808,21.88593,20.2394,19.46049,18.91603,22.13113,20.74721,19.24241,18.66702,18.15446,3.692342,0.07371645
205.792266987067,1.29073933857502,Galaxy,21.19236,20.09934,19.52593,18.95906,18.85904,19.31166,18.20874,17.56815,17.17358,16.98357,4.737164,0.07820948
205.799197137913,1.76391900265841,Quasar,21.37928,20.91771,20.68475,20.6542,20.3219,21.05261,20.85154,20.63957,20.79403,20.16794,1.666813,0.0686132
206.436592249201,0.86970094063044,Star,20.2817,19.08133,18.9004,18.86389,18.87265,20.25062,19.1508,18.9883,18.92988,18.94737,1.323297,0.08305039
206.838605615942,1.23154492567008,Galaxy,22.26724,20.37034,19.87732,19.27472,18.91399,18.79951,17.72139,17.24252,16.94154,16.84839,7.104546,0.06996541
206.84731542389,1.38823837166457,Quasar,20.49057,19.35742,19.00324,18.72653,18.30959,20.69195,19.38408,19.01375,18.76155,18.43184,1.222497,0.07234973
204.816401390447,1.1587309722614,Galaxy,21.12901,19.25909,18.44005,18.1813,17.767,20.10914,18.19814,17.36751,16.96066,16.72295,3.560267,0.0648272
204.827346005049,1.87050764821377,Galaxy,21.85925,20.13504,18.79453,18.37213,17.92206,20.7349,19.07332,17.60651,17.08367,16.71446,4.061908,0.06346654
204.834344583555,1.54203215188573,Galaxy,23.54918,21.82477,20.04524,19.46934,19.131,25.03293,20.70513,19.24397,18.64534,18.46346,3.230198,0.06553587
204.869883889954,0.278719169452871,Galaxy,19.43799,18.9871,18.89143,18.91766,18.8598,18.74633,18.21231,18.0242,17.88817,17.86213,3.169992,0.07791836
205.883893393476,1.12658913970982,Galaxy,21.21296,19.91229,19.30842,18.92908,18.83349,17.95682,16.76525,16.25874,15.98135,15.88141,12.69436,0.07767214
206.704435076573,1.09331709205108,Galaxy,25.9013,23.09859,20.91826,20.23449,19.58604,28.35634,21.88122,20.04487,19.04282,19.07254,3.736127,0.07492048
202.049897836466,0.0985276804640262,Galaxy,21.38373,20.39491,19.77236,19.40021,19.24904,18.28968,17.03072,16.49718,16.16918,16.0299,11.12747,0.07138579
203.3265774883,1.34171930562709,Galaxy,20.47792,18.52996,17.89129,17.51044,17.049,18.57009,17.06059,16.17711,15.77823,15.52758,7.012677,0.07208209
203.624795689967,0.186598204597436,Galaxy,20.48272,18.62598,17.75473,17.32304,16.98673,19.57206,17.82187,16.98054,16.59411,16.313,2.797818,0.07131249
203.636392840916,1.0882248955987,Galaxy,22.19123,20.25499,18.87982,18.34024,17.9221,20.5499,19.44734,17.9701,17.48384,17.09782,3.70834,0.05857427
203.729316999241,0.462105319151118,Galaxy,20.9492,19.43681,18.56844,18.20296,17.95499,19.8347,18.39464,17.59835,17.2415,17.03731,4.280276,0.07142328
203.734852539609,0.516777736028996,Galaxy,20.71912,19.03681,18.09405,17.72234,17.48196,19.8899,18.0324,17.19116,16.78943,16.51396,3.584812,0.06941307
203.741748538352,1.89336940343809,Galaxy,21.00969,19.2404,18.52509,18.14861,17.46832,18.94432,17.3228,16.26899,15.82082,15.48967,11.07147,0.07584253
203.762708320649,1.93104815562654,Quasar,20.27628,19.56865,19.43003,19.41693,19.16027,20.29284,19.61692,19.48865,19.51003,19.35014,1.077741,0.07573365
203.773099318235,0.653277927446885,Star,20.0514,19.1517,18.82201,18.69408,18.62989,20.22157,19.18743,18.84891,18.75295,18.6566,1.422783,0.06630594
205.206306917339,0.494349468017823,Star,20.45562,18.84752,18.18754,17.94927,18.27345,20.39254,18.87963,18.2553,18.00328,18.18574,1.094422,0.07838202
205.255390301108,0.0251840278129835,Star,19.99712,18.85707,18.848,18.90728,18.98447,20.03211,18.91304,18.91496,18.97453,19.02155,1.064159,0.07988063
206.251962212087,0.15921882517312,Galaxy,22.16328,21.13045,19.98998,19.54092,19.28737,22.25168,20.32744,19.23159,18.69129,18.48698,2.326622,0.07626017
206.926082650922,0.273323536023491,Galaxy,24.68831,22.4017,20.99074,19.94049,19.40709,21.58511,23.91578,19.41153,18.52165,17.98356,5.227559,0.0815299
202.226530372122,0.893577719520996,Galaxy,22.81683,20.73807,19.25214,18.67521,18.38694,21.33533,19.44538,18.07782,17.57971,17.26222,4.743298,0.07654016
202.235697050874,0.722865380874604,Galaxy,19.00565,18.06143,17.69567,17.61033,17.38168,17.70495,16.75502,16.3828,16.0973,15.96708,3.965691,0.08225287
202.031625549641,0.602302523053315,Star,21.87185,21.13223,20.40597,20.3348,20.8176,21.91701,21.19657,20.49939,20.31782,20.59835,1.140929,0.07727223
202.881694279068,1.48257241515279,Star,17.13141,15.88245,15.45475,15.27274,15.20753,17.17838,15.94917,15.50615,15.33973,15.27928,1.063356,0.07112494
202.88169361826,1.82942979442843,Quasar,18.44172,18.05857,18.08639,18.0487,18.0077,18.46789,18.07183,18.10774,18.04974,18.0188,1.068514,0.06235525
203.691099990898,1.98700561721932,Galaxy,21.23448,19.93407,19.42348,18.97698,18.62262,19.68558,18.31311,17.712,17.32194,17.12391,4.240085,0.07202354
204.679194269212,0.174089877481044,Galaxy,21.09154,19.95341,19.41975,19.21678,19.04484,19.17603,17.97161,17.4817,17.19056,17.11615,5.724438,0.07867873
204.722592181992,0.755316133041006,Galaxy,19.59108,17.939,17.17219,16.59885,16.19837,17.13689,15.65062,14.91838,14.50912,14.2379,12.76375,0.07126846
204.737947950771,0.494569638532367,Galaxy,23.62547,21.35141,19.90922,19.40612,19.06137,21.59856,20.55597,18.92387,18.34168,17.96587,3.603937,0.08190934
204.742484982027,0.749966806798455,Galaxy,20.28887,19.26689,18.67026,18.30817,18.22545,19.53825,18.38544,17.72487,17.3751,17.05222,3.193791,0.07114181
205.43423029314,1.54451214539838,Galaxy,20.19264,18.33669,17.38609,16.91674,16.59955,18.15719,16.48576,15.58604,15.17612,14.86464,8.979111,0.07267741
205.437106913855,1.02611551079186,Star,18.42047,17.31218,17.31631,17.36855,17.4123,18.45465,17.37028,17.34778,17.39928,17.47985,1.238705,0.09267665
205.961594774675,0.771463029569608,Galaxy,21.43954,19.30243,18.20519,17.79865,17.38438,20.32215,18.15123,17.01246,16.5945,16.26021,5.243901,0.0974619
205.962768095683,0.0763286436932637,Quasar,18.04862,17.67615,17.34682,16.95951,16.92866,17.92779,17.29845,16.81789,16.42587,16.3031,2.314152,0.0727976
206.128629755884,1.87779083279064,Galaxy,22.49663,20.39739,19.63954,19.46744,19.83781,22.16391,21.71535,19.62476,19.5362,20.76658,1.125203,0.08229673
206.183991584295,0.113604590145985,Galaxy,20.84845,19.01118,18.06251,17.62029,17.29909,20.01251,17.59806,16.6258,16.20425,15.88091,5.258268,0.07318401
206.815479976874,1.17426739268607,Star,19.43525,18.42002,18.69975,18.86728,18.93216,19.44763,18.4868,18.75407,18.97883,19.03867,1.449,0.06932467
206.836559963448,0.680496025619909,Galaxy,21.32051,19.93148,19.03477,18.51296,17.98138,19.50906,18.6071,17.59166,17.10266,16.73542,4.490464,0.08881114
203.959195530572,0.500933042120082,Galaxy,20.79449,19.91215,19.24986,18.92206,18.85519,18.36871,17.19203,16.76885,16.46501,16.35878,7.090274,0.06395034
203.971878899726,0.234267281078457,Galaxy,24.07615,21.36246,19.79706,19.16312,18.7505,26.16837,20.41876,18.76632,18.22451,17.86693,3.321565,0.07323574
203.978164442369,1.26192024393855,Galaxy,22.66936,20.19103,18.83641,18.35441,17.89747,25.46557,19.11388,17.6325,17.10311,16.80137,4.007699,0.0657479
203.980367372327,0.0253689601642792,Galaxy,22.11946,20.29234,18.83068,18.31097,18.00421,23.64335,19.24965,17.85816,17.32047,16.96564,3.686613,0.07654338
203.985576521869,1.20501201698936,Galaxy,22.14333,20.17818,18.76542,18.19537,17.75829,20.43277,18.4163,17.13602,16.64895,16.19246,10.05037,0.06597637
202.400957189897,1.86977760643603,Galaxy,21.76174,19.84206,18.7039,18.28584,17.74697,20.32912,18.67377,17.55595,17.06727,16.75192,3.930412,0.07310456
203.127446154398,1.15681725371873,Galaxy,20.91194,19.74925,19.1258,18.61602,18.23407,19.82543,18.33489,17.65886,17.2725,16.99286,3.84637,0.08248987
203.128191857416,1.84770521629573,Galaxy,17.40136,16.36712,16.01049,15.82526,15.36083,15.26145,13.79922,13.09427,12.74508,12.57595,24.24405,0.06502417
203.13175493751,1.6729983577149,Galaxy,23.0054,22.2207,20.3502,19.77216,19.24253,21.64986,21.1419,19.33876,18.73115,18.27407,3.167643,0.06263576
203.138200641437,0.258589014196836,Galaxy,22.89561,21.36469,19.91242,19.30806,18.86411,21.18986,19.55422,18.3047,17.72343,17.66836,5.455266,0.06295642
204.921966629078,0.555778950566663,Galaxy,22.81263,21.56989,19.87695,19.3497,18.90827,22.74888,20.12408,18.419,17.82907,17.62654,5.511292,0.0850903
205.471341981804,0.0669677313536857,Galaxy,21.44498,19.74766,18.69497,18.19436,17.81382,20.75165,18.31921,17.31333,16.82332,16.49354,4.907516,0.08428636
205.482142736325,1.68009209313856,Star,21.8638,21.19747,20.88221,20.82834,20.69804,21.83175,21.10231,20.92885,20.90011,20.66659,1.227898,0.07477038
202.698372238293,1.91429523736791,Galaxy,22.36562,20.65819,19.80643,19.29088,18.56428,19.93101,18.44561,17.58743,17.20034,16.7896,7.424171,0.07166687
206.437062366602,1.57836445217316,Galaxy,23.11158,21.10484,19.5393,18.96839,18.66492,21.1754,20.17637,18.69619,18.11663,17.75537,3.480102,0.07655195
206.457311252779,0.584947522764934,Galaxy,23.27281,21.48197,19.84452,19.33502,19.00505,20.54041,20.04169,18.49718,18.01224,17.74068,5.969666,0.07882951
206.981998766413,0.65974289714623,Quasar,23.36766,20.71005,19.59884,19.52319,19.4523,23.48384,20.8156,19.69347,19.57702,19.49039,1.131381,0.08235218
206.995739639719,0.969036218817666,Star,21.52941,20.49265,20.32625,20.19995,19.89089,21.51364,20.53794,20.36865,20.28423,19.87558,1.316091,0.08085462
206.692726087059,1.24123135558159,Galaxy,23.11543,21.83766,20.20249,19.48475,19.07153,27.45208,21.2461,19.38227,18.47443,18.09762,3.479825,0.06604576
206.693743403082,1.49698005553761,Galaxy,23.24359,21.40323,19.84183,19.16994,18.66122,22.19513,20.60164,18.93713,18.34462,18.04515,2.791446,0.07370416
202.059315082108,1.46950272267645,Galaxy,19.93624,19.02249,18.73308,18.37058,18.12234,19.05451,18.01473,17.56787,17.20557,17.09227,2.942919,0.08337305
202.073708024889,1.68405930718961,Quasar,18.85439,18.89094,18.85149,18.49589,18.45939,18.87786,18.92267,18.90422,18.55826,18.48795,1.108412,0.07624945
202.082658606686,0.928589466805994,Galaxy,23.30569,21.6947,19.98125,19.32593,18.91389,25.41415,20.54055,19.10278,18.45448,18.11717,3.772991,0.07382692
202.932127251497,0.197488535028912,Star,21.26892,19.33389,18.69056,18.97353,18.21026,21.1891,19.4384,18.73335,18.83082,18.28244,1.212473,0.06530225
203.661326147575,1.94576453397085,Star,18.72237,17.86842,17.52819,17.4035,17.42997,18.84081,17.88858,17.57572,17.48186,17.48016,1.073657,0.07039415
203.667305830768,1.89191529350408,Galaxy,21.37721,20.01542,19.44856,19.12213,18.43146,19.79073,18.24267,17.47066,17.1253,16.80551,5.382917,0.06999137
203.784606014406,1.44976426101873,Galaxy,18.90111,18.49219,18.50549,18.27083,18.08474,18.44463,17.96528,17.72755,17.34177,17.45416,2.213974,0.06821255
203.952734171044,1.60710904019645,Star,21.28473,20.29604,20.26382,20.14781,20.11203,21.23235,20.29204,20.28927,20.25085,20.33529,1.227313,0.06823747
204.198678643922,0.0171088361660619,Galaxy,23.33153,22.69575,20.94457,20.07647,19.67124,24.91587,22.11566,20.27388,19.60213,18.96398,2.808687,0.06759012
204.216642974905,1.42182032638842,Galaxy,21.10201,19.27093,18.3937,18.03972,17.71289,20.44088,18.62032,17.70779,17.33524,17.07093,2.821503,0.06843172
204.279854998508,0.376241678046626,Galaxy,19.28897,17.61187,16.98715,16.69362,16.3897,18.57431,16.83447,16.15042,15.83378,15.64299,2.859849,0.06677096
204.311234646608,1.68584585116587,Star,20.35612,18.52981,17.77398,17.28617,16.90976,18.45609,16.71905,15.78612,15.35384,15.05931,8.352886,0.07338715
204.354462705582,1.319361688103,Galaxy,21.24709,19.28585,18.41352,18.08051,17.71765,20.35129,18.65656,17.70946,17.30986,17.04028,2.538489,0.06688987
206.337835876913,0.147959192594696,Galaxy,21.38057,19.54371,18.56736,18.08582,17.73234,19.65482,17.77986,16.78061,16.3359,16.10066,6.608081,0.07749351
206.349001864109,0.807767486300694,Star,18.70545,17.65984,17.34467,17.21912,17.17999,18.72088,17.71013,17.37698,17.26118,17.23897,1.361526,0.08139382
206.356366930606,1.92428106056001,Galaxy,20.82961,19.00874,18.22466,17.86014,17.52506,20.65888,18.64088,17.80646,17.42363,17.15929,1.930715,0.07998746
203.531195701625,0.0288596768255364,Galaxy,20.59486,19.41608,18.78581,18.40513,18.15599,18.54457,17.28534,16.75183,16.44178,16.26854,5.766592,0.08500673
203.534361955807,1.33611571065254,Star,17.69106,16.83972,16.55005,16.44758,16.46751,17.74066,16.88333,16.60954,16.51928,16.50812,1.110299,0.06554089
204.448554491866,1.76011542817816,Galaxy,20.89638,19.17448,18.35595,18.04603,17.65689,20.3234,18.63769,17.77711,17.38507,17.09767,2.597261,0.07353272
205.247936893928,0.340788063915921,Star,19.86632,18.89474,18.73884,18.7259,18.62186,19.9862,18.92033,18.75998,18.76126,18.57213,1.389103,0.07949945
206.281567319935,1.01492104130638,Quasar,21.78678,21.0314,20.93383,20.9501,20.2958,21.58794,21.06358,20.93228,20.87224,19.8847,1.412403,0.08107994
206.898882737605,0.326256726002307,Galaxy,20.618,18.87052,18.30769,17.77983,17.38465,19.41091,17.70911,16.93666,16.52203,16.22229,3.833641,0.07851324
206.903131965735,0.48497013780561,Galaxy,21.43152,19.71299,18.88562,18.53074,18.08474,19.61083,17.96375,17.15445,16.70237,16.3878,5.553162,0.07858137
202.229357895376,0.192675167393934,Galaxy,24.21473,22.16849,20.35924,19.68979,19.30949,21.8078,21.26322,19.27207,18.62423,18.44082,5.107708,0.07344907
202.248020162662,1.55258114235366,Galaxy,26.08663,22.44972,20.55211,19.87939,19.4096,27.14568,21.96035,19.54236,18.89421,18.51659,3.593213,0.08085186
205.364184451341,0.347380122513224,Quasar,20.10023,19.65426,19.40598,19.27464,19.09938,20.23719,19.63987,19.40096,19.12182,18.97246,1.392199,0.08667272
206.397338176541,0.307000220572311,Galaxy,24.337,22.72381,20.83154,19.91273,19.57372,23.24332,21.52346,19.96138,19.11108,18.50591,3.69843,0.07981558
206.861421338683,0.334404336764551,Star,23.51934,21.25469,20.82515,20.57394,20.52476,24.58087,21.34576,20.8387,20.65043,21.24821,1.154959,0.07700668
202.02696124577,0.962781590174773,Galaxy,21.80806,20.15312,19.12875,18.51133,18.08513,20.04916,18.21867,17.40011,16.93823,16.65539,6.986596,0.0725949
203.062659717721,0.0479254243815977,Quasar,19.21107,18.48438,18.2827,18.21249,18.00156,19.29336,18.50389,18.3352,18.26609,17.98915,1.120383,0.0751428
203.710151221126,1.03856844202795,Quasar,19.25952,19.02053,18.44255,18.06612,17.81322,19.14096,18.72565,17.99183,17.61642,17.31251,2.506216,0.05958663
203.713516198289,1.20448924573888,Quasar,19.06497,18.94013,19.01493,18.84291,18.46391,19.06525,18.92744,18.94091,18.68506,18.38315,1.558414,0.05447653
204.694367534122,1.59367787525808,Galaxy,21.94347,20.52107,19.69524,19.12697,18.73462,19.69559,18.4282,17.65716,17.26768,16.96416,7.872597,0.06517843
204.753818175849,0.884213883556029,Galaxy,20.92477,19.67851,18.78551,18.34693,18.19149,19.40495,17.84244,17.06646,16.65104,16.3023,5.68351,0.06590592
205.937248624649,1.38304884774865,Galaxy,21.14191,19.88413,18.78415,18.27742,18.08361,20.16655,18.67989,17.7812,17.35411,16.98618,3.682792,0.07318418
205.957102965512,0.748160597829488,Galaxy,23.16369,21.96938,20.28111,19.69977,19.14883,20.78309,21.14448,19.65691,18.83438,18.51027,2.994905,0.09715239
205.966024943938,0.970093126519687,Galaxy,24.93629,22.5192,20.80696,20.09374,19.43953,20.60775,21.28651,20.01438,19.36469,18.58478,7.358957,0.08481759
205.968922359067,0.79337947974618,Galaxy,24.05689,22.6186,20.81762,20.08791,19.52824,25.36366,22.12085,20.26715,19.37107,18.69801,2.200885,0.0969376
205.972660545308,0.142944562290334,Galaxy,20.75501,18.986,18.03712,17.64485,17.27226,20.01071,18.09286,17.17681,16.75065,16.43908,2.786895,0.07432461
206.109883189816,1.24508857774824,Galaxy,23.53406,21.8507,19.95559,19.31838,18.91156,21.05572,20.93803,19.3458,18.66739,18.29341,3.05329,0.08172075
206.123787413426,0.971335184423662,Galaxy,23.11152,21.43347,19.76993,19.24408,18.98582,25.48884,20.44137,18.94964,18.42531,18.25002,3.78189,0.08889601
206.140352131205,0.164907680478736,Galaxy,21.23995,19.71625,18.6969,18.22494,17.90217,19.23313,17.7973,16.94477,16.51515,16.21166,6.049715,0.07635459
206.165007203082,0.446020811834353,Galaxy,21.92404,19.60532,18.46022,18.03183,17.68167,20.61824,18.47802,17.41829,16.9643,16.59325,3.610409,0.07715055
206.200502464696,0.212548645831595,Galaxy,21.15808,19.35073,18.42077,18.06977,17.69959,20.42081,18.31194,17.41957,17.0247,16.71655,3.025723,0.07771923
206.790585090562,0.954780989216039,Galaxy,21.57968,19.85051,18.67489,18.25048,17.69902,20.47483,18.53541,17.4567,17.006,16.6727,4.53826,0.0793293
206.805994208277,0.282288217046166,Galaxy,21.00716,19.48097,18.84888,18.3228,17.96572,18.08133,16.80062,16.156,15.75964,15.5593,9.290575,0.0808093
206.820429542094,0.552349417295609,Quasar,21.44554,20.87132,20.731,20.9347,20.87473,21.61516,20.87528,20.68882,21.03032,20.95783,1.302544,0.08271322
203.85835695047,0.132695818384942,Galaxy,19.97311,19.28121,18.67512,18.44758,18.3946,18.30592,17.2473,16.82888,16.59185,16.43297,4.410455,0.07519444
203.865917574542,0.696577654223533,Quasar,21.62903,20.88188,20.84209,20.73932,21.00043,21.87747,20.9572,21.00539,20.69009,21.48071,1.339703,0.0700147
202.398918056117,0.124864793282493,Galaxy,22.93133,20.87531,19.45505,18.97566,18.69029,20.67847,19.62519,18.06134,17.6325,17.64367,6.438256,0.07412691
202.434788649231,0.667949071660087,Quasar,18.49537,17.94574,17.88573,17.86312,17.70478,18.53776,17.95577,17.92653,17.9285,17.74597,1.347537,0.07649875
203.126570117182,0.0146428563633211,Star,19.36837,18.19583,18.28393,18.29913,18.3534,19.42068,18.26328,18.34558,18.35296,18.50981,1.1062,0.0706346
204.596057310008,0.269973240967246,Quasar,18.72782,18.57098,18.49727,18.40019,18.16324,18.76973,18.61545,18.53405,18.46505,18.31013,1.166693,0.0820663
204.596418514547,0.755320183467965,Galaxy,21.56044,19.57747,18.57132,18.09769,17.75395,21.04336,18.94186,17.78138,17.33223,16.92374,2.851897,0.07406718
204.602711125989,1.04491123899832,Galaxy,21.44857,20.53772,19.96275,19.69056,19.43294,18.7279,17.49574,17.17355,17.16972,17.28026,10.97467,0.06553155
205.457350995295,1.00233694011521,Galaxy,23.83811,21.94467,20.23098,19.59752,19.38701,24.41991,20.97276,19.27386,18.59165,18.18086,3.071384,0.09166253
202.670470948863,0.639919259984419,Galaxy,20.62665,18.98356,18.17561,17.7562,17.42537,20.0235,18.41013,17.57022,17.16791,16.83129,2.559517,0.0747064
202.673215182367,1.21347348511626,Galaxy,20.40558,19.33784,18.68784,18.18612,17.82354,18.68253,17.35608,16.67741,16.26402,16.1374,6.438941,0.08389284
202.687193594007,1.8387985579604,Quasar,21.54424,20.92453,20.74841,20.55639,20.17686,21.47784,20.95016,20.90575,20.60613,20.34182,1.037022,0.06607161
205.775409918962,1.70687240291892,Galaxy,21.12094,19.80256,18.82594,18.34893,17.95622,19.2425,17.90078,17.17754,16.82586,16.47745,6.257612,0.06892354
205.7799975324,1.55529982748435,Galaxy,20.38777,18.86795,17.79167,17.45597,17.16303,18.74656,17.18615,16.32034,15.95084,15.7858,6.493942,0.07228071
206.43447779499,0.420219103092487,Galaxy,23.547,21.5932,19.91358,19.25373,18.9243,21.30492,19.98806,18.64574,18.09244,17.74187,4.6884,0.07927044
202.048456826683,0.0532724385771619,Galaxy,19.7586,18.02826,17.20792,16.79542,16.54097,18.2225,16.56759,15.76067,15.36969,15.09805,5.852999,0.06996546
202.079593786074,1.32269476556518,Galaxy,21.4565,20.34926,20.17573,19.98139,19.66085,18.58954,18.00589,17.64848,17.31376,17.68094,9.976649,0.08276925
203.64160408647,1.06021996641054,Galaxy,20.95544,19.50383,18.7084,18.29795,17.92638,19.34766,18.25315,17.50499,17.15668,16.92457,3.917574,0.05897272
204.204912910493,1.21581681322604,Galaxy,23.72117,21.95538,20.83846,20.10447,19.75627,21.75876,21.14226,20.34477,19.5403,19.21641,2.299852,0.08195347
204.244032594257,0.225683390080652,Galaxy,20.10893,18.56017,17.75867,17.44068,16.97295,16.96183,15.56227,14.87555,14.50909,14.27024,10.96736,0.07411075
204.258138389417,1.00467749476152,Star,21.66048,19.10895,17.70632,17.16258,16.91188,21.75835,19.09877,17.59908,17.08677,16.9149,1.721438,0.06260308
204.283344013273,0.452140064389113,Galaxy,19.59519,17.74912,16.77203,16.46352,16.25264,17.89485,16.11356,15.28383,14.88644,14.61126,6.856657,0.06539326
204.288723768036,1.23091771075362,Quasar,20.16605,19.60289,19.31967,19.08932,18.93272,20.15401,19.51822,19.24338,19.04984,18.88191,1.573798,0.07222769
204.317605159243,1.30000138079962,Galaxy,20.97113,19.23108,18.4036,18.067,17.64756,20.43805,18.71368,17.88122,17.49705,17.13174,2.330327,0.06742338
205.037383499203,0.907020211231401,Galaxy,23.05677,22.41194,20.75657,19.78774,19.35358,27.47893,20.58664,19.34585,18.60359,18.19605,5.866124,0.07673103
206.339757843478,1.44875778295382,Galaxy,23.404,21.46933,19.98219,19.3574,18.79872,24.58481,21.14796,19.14073,18.59419,18.03665,2.807249,0.08486212
206.947745739166,1.64543266355573,Galaxy,25.81629,21.64355,20.03862,19.53548,19.03056,20.53516,20.67541,18.98979,18.48001,18.02321,4.815193,0.07124919
202.86591459172,0.0725325443574688,Quasar,24.76173,22.64624,20.88439,20.86258,20.85895,25.45773,22.77797,20.94032,20.80482,20.42816,1.260256,0.06628899
202.874069101367,1.24538310378578,Galaxy,20.88577,19.39376,18.64319,18.12191,17.69521,18.8546,17.37472,16.8066,16.39632,16.26066,7.005433,0.07848619
203.388456247775,1.30580733276181,Galaxy,21.41407,20.57221,20.48815,20.53519,19.72388,21.62363,20.60498,20.19964,20.14052,19.58218,1.441175,0.07192935
203.398379643353,0.167732800650069,Quasar,20.44286,19.65556,19.59121,19.4257,19.10724,20.56806,19.65907,19.60129,19.42711,19.0409,1.162661,0.07503852
203.506744944346,1.09605737598805,Galaxy,18.81147,17.96154,17.45582,17.20313,16.88032,18.417,17.41575,16.85002,16.60326,16.37337,2.372036,0.0689073
